Website ID,Date,Widget ID,Clicks,Impressions,Revenue
1288,2019-05-11,4262,0,20000000,0
1288,2019-05-11,4265,0,16000000,0
1288,2019-05-11,4271,0,20000000,37956
1288,2019-05-11,4272,0,16000000,37956
1288,2019-05-12,4259,0,20000000,0
1288,2019-05-12,4260,0,12000000,0
1288,2019-05-12,4261,0,14000000,0
1288,2019-05-12,4262,0,16000000,33152
1288,2019-05-12,4263,4,60000000,1204718
1288,2019-05-12,4265,0,24000000,264902
1288,2019-05-12,4266,0,16000000,33152
1288,2019-05-12,4271,0,18000000,0
1288,2019-05-12,4272,0,20000000,183242
1288,2019-05-13,4259,0,522000000,143114
1288,2019-05-13,4260,2,538000000,0
1288,2019-05-13,4261,0,520000000,0
1288,2019-05-13,4262,8,522000000,285910
1288,2019-05-13,4263,0,544000000,516568
1288,2019-05-13,4265,0,514000000,10348
1288,2019-05-13,4266,0,538000000,213294
1288,2019-05-13,4271,0,602000000,1735292
1288,2019-05-13,4272,0,518000000,153278
1288,2019-05-14,4259,0,176000000,370080
1288,2019-05-14,4260,2,156000000,0
1288,2019-05-14,4261,2,182000000,111260
1288,2019-05-14,4262,0,174000000,202126
1288,2019-05-14,4263,0,162000000,636720
1288,2019-05-14,4265,0,188000000,159452
1288,2019-05-14,4266,0,312000000,217706
1288,2019-05-14,4271,0,194000000,253680
1288,2019-05-14,4272,0,186000000,120018
1288,2019-05-15,4259,2,116000000,8656000
1288,2019-05-15,4260,0,56000000,0
1288,2019-05-15,4261,0,40000000,0
1288,2019-05-15,4262,0,50000000,0
1288,2019-05-15,4263,0,66000000,244188
1288,2019-05-15,4265,0,44000000,66348
1288,2019-05-15,4266,0,102000000,95338
1288,2019-05-15,4271,0,48000000,81200
1288,2019-05-15,4272,0,38000000,0
1288,2019-05-16,4259,2,128000000,0
1288,2019-05-16,4260,0,122000000,0
1288,2019-05-16,4261,0,118000000,0
1288,2019-05-16,4262,2,110000000,0
1288,2019-05-16,4263,2,96000000,5957362
1288,2019-05-16,4265,0,64000000,0
1288,2019-05-16,4266,2,106000000,511558
1288,2019-05-16,4271,0,66000000,130380
1288,2019-05-16,4272,0,78000000,0
1288,2019-05-17,4259,2,26000000,11200000
1288,2019-05-17,4260,2,12000000,0
1288,2019-05-17,4261,0,22000000,0
1288,2019-05-17,4262,0,18000000,0
1288,2019-05-17,4263,0,18000000,36920
1288,2019-05-17,4265,0,22000000,0
1288,2019-05-17,4266,0,18000000,0
1288,2019-05-17,4271,0,18000000,0
1288,2019-05-17,4272,0,22000000,0
1288,2019-05-18,4259,0,52000000,0
1288,2019-05-18,4260,0,48000000,0
1288,2019-05-18,4261,0,58000000,0
1288,2019-05-18,4262,2,54000000,0
1288,2019-05-18,4263,2,56000000,2279520
1288,2019-05-18,4265,0,56000000,0
1288,2019-05-18,4266,0,56000000,30782
1288,2019-05-18,4271,0,54000000,0
1288,2019-05-18,4272,0,56000000,0
1288,2019-05-19,4259,2,54000000,0
1288,2019-05-19,4260,2,152000000,0
1288,2019-05-19,4261,0,50000000,0
1288,2019-05-19,4262,0,50000000,0
1288,2019-05-19,4263,0,68000000,0
1288,2019-05-19,4265,0,116000000,0
1288,2019-05-19,4266,0,40000000,0
1288,2019-05-19,4272,0,70000000,0
1288,2019-05-20,4259,2,108000000,0
1288,2019-05-20,4260,0,186000000,0
1288,2019-05-20,4261,2,96000000,75400
1288,2019-05-20,4262,6,102000000,32270
1288,2019-05-20,4263,0,100000000,441298
1288,2019-05-20,4265,0,100000000,96346
1288,2019-05-20,4266,0,110000000,148046
1288,2019-05-20,4271,0,30000000,32270
1288,2019-05-20,4272,42,72000000,64968
1288,2019-05-21,4259,0,20000000,0
1288,2019-05-21,4260,0,222000000,0
1288,2019-05-21,4261,0,24000000,0
1288,2019-05-21,4262,0,14000000,0
1288,2019-05-21,4263,0,20000000,0
1288,2019-05-21,4265,0,226000000,0
1288,2019-05-21,4266,0,230000000,0
1288,2019-05-21,4271,0,18000000,0
1288,2019-05-21,4272,0,28000000,0
1288,2019-05-22,4259,0,12000000,0
1288,2019-05-22,4260,0,708000000,0
1288,2019-05-22,4261,0,6000000,0
1288,2019-05-22,4262,0,12000000,0
1288,2019-05-22,4263,0,12000000,0
1288,2019-05-22,4265,0,402000000,0
1288,2019-05-22,4266,0,480000000,36758
1288,2019-05-22,4271,0,12000000,32512
1288,2019-05-22,4272,0,16000000,4408
1288,2019-05-23,4259,0,6000000,0
1288,2019-05-23,4260,0,90000000,0
1288,2019-05-23,4261,0,14000000,0
1288,2019-05-23,4262,0,12000000,0
1288,2019-05-23,4263,0,14000000,0
1288,2019-05-23,4265,0,138000000,0
1288,2019-05-23,4266,0,86000000,13638
1288,2019-05-23,4271,0,8000000,0
1288,2019-05-23,4272,0,10000000,0
1288,2019-05-24,4259,0,12000000,0
1288,2019-05-24,4260,0,42000000,0
1288,2019-05-24,4261,0,12000000,0
1288,2019-05-24,4262,0,12000000,0
1288,2019-05-24,4263,0,12000000,0
1288,2019-05-24,4265,0,42000000,0
1288,2019-05-24,4266,0,40000000,0
1288,2019-05-24,4271,0,12000000,0
1288,2019-05-24,4272,0,16000000,0
1288,2019-05-25,4259,0,10000000,0
1288,2019-05-25,4260,0,16000000,0
1288,2019-05-25,4261,0,12000000,0
1288,2019-05-25,4262,0,10000000,0
1288,2019-05-25,4263,0,10000000,0
1288,2019-05-25,4265,0,6000000,0
1288,2019-05-25,4266,0,12000000,0
1288,2019-05-25,4271,0,12000000,0
1288,2019-05-25,4272,0,8000000,0
1288,2019-05-26,4259,0,74000000,0
1288,2019-05-26,4260,0,236000000,0
1288,2019-05-26,4261,0,16000000,0
1288,2019-05-26,4262,2,18000000,0
1288,2019-05-26,4263,0,18000000,0
1288,2019-05-26,4265,0,42000000,0
1288,2019-05-26,4266,0,38000000,0
1288,2019-05-26,4271,0,18000000,0
1288,2019-05-26,4272,0,16000000,0
1288,2019-05-27,4259,4,20000000,0
1288,2019-05-27,4260,0,14000000,0
1288,2019-05-27,4261,0,24000000,0
1288,2019-05-27,4262,0,16000000,0
1288,2019-05-27,4263,0,20000000,0
1288,2019-05-27,4265,0,16000000,0
1288,2019-05-27,4266,0,14000000,0
1288,2019-05-27,4271,0,16000000,0
1288,2019-05-27,4272,0,18000000,0
1288,2019-05-28,4259,0,26000000,0
1288,2019-05-28,4260,0,112000000,0
1288,2019-05-28,4261,0,28000000,0
1288,2019-05-28,4262,0,30000000,0
1288,2019-05-28,4263,0,28000000,0
1288,2019-05-28,4265,0,130000000,0
1288,2019-05-28,4266,0,130000000,0
1288,2019-05-28,4271,0,26000000,0
1288,2019-05-28,4272,0,28000000,0
1288,2019-05-29,4259,0,24000000,0
1288,2019-05-29,4260,0,20000000,0
1288,2019-05-29,4261,0,20000000,0
1288,2019-05-29,4262,0,22000000,0
1288,2019-05-29,4263,0,20000000,0
1288,2019-05-29,4265,0,22000000,0
1288,2019-05-29,4266,0,16000000,0
1288,2019-05-29,4271,0,24000000,0
1288,2019-05-29,4272,0,20000000,0
1288,2019-05-30,4259,0,10000000,0
1288,2019-05-30,4260,0,14000000,0
1288,2019-05-30,4261,0,16000000,0
1288,2019-05-30,4262,0,16000000,0
1288,2019-05-30,4263,0,12000000,0
1288,2019-05-30,4265,0,26000000,0
1288,2019-05-30,4266,0,32000000,0
1288,2019-05-30,4271,0,14000000,0
1288,2019-05-30,4272,0,20000000,0
1288,2019-05-31,4259,0,18000000,0
1288,2019-05-31,4260,0,10000000,0
1288,2019-05-31,4261,0,20000000,0
1288,2019-05-31,4262,0,12000000,0
1288,2019-05-31,4263,0,20000000,0
1288,2019-05-31,4265,0,16000000,0
1288,2019-05-31,4266,0,16000000,0
1288,2019-05-31,4271,0,14000000,0
1288,2019-05-31,4272,0,18000000,0
1288,2019-06-01,4259,0,14000000,0
1288,2019-06-01,4260,0,18000000,0
1288,2019-06-01,4261,0,6000000,0
1288,2019-06-01,4262,0,20000000,0
1288,2019-06-01,4263,0,16000000,0
1288,2019-06-01,4265,0,16000000,0
1288,2019-06-01,4266,0,12000000,0
1288,2019-06-01,4271,0,10000000,0
1288,2019-06-01,4272,0,14000000,0
1288,2019-06-02,4259,0,20000000,0
1288,2019-06-02,4260,0,36000000,0
1288,2019-06-02,4261,0,20000000,0
1288,2019-06-02,4262,0,14000000,0
1288,2019-06-02,4263,0,32000000,0
1288,2019-06-02,4265,0,24000000,0
1288,2019-06-02,4266,0,16000000,0
1288,2019-06-02,4271,0,36000000,0
1288,2019-06-02,4272,0,24000000,0
1288,2019-06-03,4259,0,26000000,0
1288,2019-06-03,4260,0,22000000,0
1288,2019-06-03,4261,0,32000000,0
1288,2019-06-03,4262,0,26000000,0
1288,2019-06-03,4263,0,12000000,0
1288,2019-06-03,4265,0,42000000,0
1288,2019-06-03,4266,0,24000000,0
1288,2019-06-03,4271,0,10000000,0
1288,2019-06-03,4272,0,22000000,0
1288,2019-06-04,4259,0,32000000,0
1288,2019-06-04,4260,0,18000000,0
1288,2019-06-04,4261,0,32000000,0
1288,2019-06-04,4262,0,32000000,0
1288,2019-06-04,4263,0,22000000,0
1288,2019-06-04,4265,0,30000000,0
1288,2019-06-04,4266,0,24000000,0
1288,2019-06-04,4271,0,32000000,0
1288,2019-06-04,4272,0,32000000,0
1288,2019-06-05,4259,0,10000000,0
1288,2019-06-05,4260,0,10000000,0
1288,2019-06-05,4261,0,10000000,0
1288,2019-06-05,4262,0,12000000,0
1288,2019-06-05,4263,0,16000000,0
1288,2019-06-05,4265,0,14000000,0
1288,2019-06-05,4266,0,14000000,0
1288,2019-06-05,4271,0,10000000,0
1288,2019-06-05,4272,0,10000000,0
1288,2019-06-06,4259,0,20000000,0
1288,2019-06-06,4260,0,6000000,0
1288,2019-06-06,4261,0,18000000,0
1288,2019-06-06,4262,0,20000000,0
1288,2019-06-06,4263,0,22000000,0
1288,2019-06-06,4265,0,20000000,0
1288,2019-06-06,4266,0,22000000,0
1288,2019-06-06,4271,0,24000000,0
1288,2019-06-06,4272,0,22000000,0
1288,2019-06-07,4259,0,14000000,0
1288,2019-06-07,4260,0,14000000,0
1288,2019-06-07,4261,0,18000000,0
1288,2019-06-07,4262,0,10000000,0
1288,2019-06-07,4263,0,8000000,0
1288,2019-06-07,4265,0,14000000,0
1288,2019-06-07,4266,0,10000000,0
1288,2019-06-07,4271,0,8000000,0
1288,2019-06-07,4272,0,8000000,0
1288,2019-06-08,4259,0,22000000,0
1288,2019-06-08,4260,0,8000000,0
1288,2019-06-08,4261,0,18000000,0
1288,2019-06-08,4262,0,24000000,0
1288,2019-06-08,4263,0,22000000,0
1288,2019-06-08,4265,0,18000000,0
1288,2019-06-08,4266,0,22000000,0
1288,2019-06-08,4271,0,22000000,0
1288,2019-06-08,4272,0,24000000,0
1288,2019-06-09,4259,0,8000000,0
1288,2019-06-09,4260,0,14000000,0
1288,2019-06-09,4261,0,16000000,0
1288,2019-06-09,4262,0,16000000,0
1288,2019-06-09,4263,0,12000000,0
1288,2019-06-09,4265,0,18000000,0
1288,2019-06-09,4266,0,16000000,0
1288,2019-06-09,4271,0,14000000,0
1288,2019-06-09,4272,0,16000000,0
1288,2019-06-10,4259,0,14000000,0
1288,2019-06-10,4260,0,14000000,0
1288,2019-06-10,4261,0,14000000,0
1288,2019-06-10,4262,0,14000000,0
1288,2019-06-10,4263,0,16000000,0
1288,2019-06-10,4265,0,4000000,0
1288,2019-06-10,4266,0,14000000,0
1288,2019-06-10,4271,0,8000000,0
1288,2019-06-10,4272,0,12000000,0
1288,2019-06-11,4259,0,20000000,0
1288,2019-06-11,4260,0,10000000,0
1288,2019-06-11,4261,0,18000000,0
1288,2019-06-11,4262,0,12000000,0
1288,2019-06-11,4263,0,12000000,0
1288,2019-06-11,4266,0,2000000,0
1288,2019-06-11,4271,0,6000000,0
1288,2019-06-11,4272,0,14000000,0
1288,2019-06-12,4259,0,20000000,0
1288,2019-06-12,4260,0,16000000,0
1288,2019-06-12,4261,0,20000000,0
1288,2019-06-12,4262,0,26000000,0
1288,2019-06-12,4263,0,22000000,0
1288,2019-06-12,4265,0,22000000,0
1288,2019-06-12,4266,0,24000000,0
1288,2019-06-12,4271,0,22000000,0
1288,2019-06-12,4272,0,24000000,0
1288,2019-06-13,4259,0,24000000,0
1288,2019-06-13,4260,0,10000000,0
1288,2019-06-13,4261,0,24000000,0
1288,2019-06-13,4262,0,22000000,0
1288,2019-06-13,4263,0,28000000,0
1288,2019-06-13,4265,0,24000000,0
1288,2019-06-13,4266,0,24000000,0
1288,2019-06-13,4271,0,22000000,0
1288,2019-06-13,4272,0,28000000,0
1288,2019-06-14,4259,0,28000000,0
1288,2019-06-14,4260,0,10000000,0
1288,2019-06-14,4261,0,30000000,0
1288,2019-06-14,4262,0,30000000,0
1288,2019-06-14,4263,0,28000000,0
1288,2019-06-14,4265,0,32000000,0
1288,2019-06-14,4266,0,30000000,0
1288,2019-06-14,4271,0,32000000,0
1288,2019-06-14,4272,0,30000000,0
1288,2019-06-15,4259,0,20000000,0
1288,2019-06-15,4260,0,14000000,0
1288,2019-06-15,4261,0,16000000,0
1288,2019-06-15,4262,0,18000000,0
1288,2019-06-15,4263,0,18000000,0
1288,2019-06-15,4265,0,18000000,0
1288,2019-06-15,4266,0,14000000,0
1288,2019-06-15,4271,0,20000000,0
1288,2019-06-15,4272,0,16000000,0
1288,2019-06-16,4259,0,30000000,0
1288,2019-06-16,4260,0,54000000,0
1288,2019-06-16,4261,0,28000000,0
1288,2019-06-16,4262,0,28000000,0
1288,2019-06-16,4263,0,32000000,0
1288,2019-06-16,4265,0,42000000,0
1288,2019-06-16,4266,0,46000000,0
1288,2019-06-16,4271,0,24000000,0
1288,2019-06-16,4272,0,34000000,0
1288,2019-06-17,4259,0,8000000,0
1288,2019-06-17,4260,0,68000000,0
1288,2019-06-17,4261,0,16000000,0
1288,2019-06-17,4262,0,12000000,0
1288,2019-06-17,4263,0,10000000,0
1288,2019-06-17,4265,0,10000000,0
1288,2019-06-17,4266,0,12000000,0
1288,2019-06-17,4271,0,12000000,0
1288,2019-06-17,4272,0,18000000,0
1288,2019-06-18,4259,0,24000000,0
1288,2019-06-18,4260,0,62000000,0
1288,2019-06-18,4261,0,20000000,0
1288,2019-06-18,4262,0,22000000,0
1288,2019-06-18,4263,0,16000000,0
1288,2019-06-18,4265,0,24000000,0
1288,2019-06-18,4266,0,24000000,0
1288,2019-06-18,4271,0,8000000,0
1288,2019-06-18,4272,0,30000000,0
1288,2019-06-19,4259,0,2000000,0
1288,2019-06-19,4260,0,38000000,0
1288,2019-06-19,4261,0,2000000,0
1288,2019-06-19,4262,0,2000000,0
1288,2019-06-19,4263,0,2000000,0
1288,2019-06-19,4265,0,6000000,0
1288,2019-06-19,4266,0,6000000,0
1288,2019-06-19,4271,0,2000000,0
1288,2019-06-19,4272,0,2000000,0
1288,2019-06-20,4260,0,96000000,0
1288,2019-06-20,4265,0,96000000,0
1288,2019-06-20,4266,0,96000000,0
1288,2019-06-21,4260,0,2000000,0
1288,2019-06-21,4265,0,2000000,0
1288,2019-06-21,4266,0,2000000,0
1288,2019-06-22,4259,0,2000000,0
1288,2019-06-22,4260,0,2000000,0
1288,2019-06-22,4261,0,2000000,0
1288,2019-06-22,4262,0,2000000,0
1288,2019-06-22,4263,0,2000000,0
1288,2019-06-22,4265,0,2000000,0
1288,2019-06-22,4266,0,2000000,0
1288,2019-06-22,4271,0,2000000,0
1288,2019-06-22,4272,0,2000000,0
1288,2019-06-23,4259,0,2000000,0
1288,2019-06-23,4260,0,18000000,0
1288,2019-06-23,4261,0,2000000,0
1288,2019-06-23,4262,0,2000000,0
1288,2019-06-23,4263,0,2000000,0
1288,2019-06-23,4265,0,18000000,0
1288,2019-06-23,4266,0,18000000,0
1288,2019-06-23,4271,0,2000000,0
1288,2019-06-23,4272,0,2000000,0
1288,2019-06-25,4260,0,6000000,0
1288,2019-06-25,4265,0,6000000,0
1288,2019-06-25,4266,0,6000000,0
1288,2019-06-26,4260,0,16000000,0
1288,2019-06-26,4265,0,16000000,0
1288,2019-06-26,4266,0,16000000,0
1288,2019-06-27,4259,0,2000000,0
1288,2019-06-27,4260,0,2000000,0
1288,2019-06-27,4261,0,2000000,0
1288,2019-06-27,4262,0,2000000,0
1288,2019-06-27,4263,0,2000000,0
1288,2019-06-27,4265,0,2000000,0
1288,2019-06-27,4266,0,2000000,0
1288,2019-06-27,4271,0,2000000,0
1288,2019-06-27,4272,0,2000000,0
1288,2019-06-30,4259,0,2000000,0
1288,2019-06-30,4260,0,132000000,0
1288,2019-06-30,4261,0,2000000,0
1288,2019-06-30,4262,0,2000000,0
1288,2019-06-30,4263,0,2000000,0
1288,2019-06-30,4265,0,132000000,0
1288,2019-06-30,4266,0,132000000,0
1288,2019-06-30,4271,0,2000000,0
1288,2019-06-30,4272,0,4000000,0
1288,2019-07-01,4260,0,154000000,0
1288,2019-07-01,4265,0,156000000,0
1288,2019-07-01,4266,0,156000000,0
1288,2019-07-01,4272,0,2000000,0
1288,2019-07-02,4260,0,12000000,0
1288,2019-07-02,4265,0,12000000,0
1288,2019-07-02,4266,0,12000000,0
1288,2019-07-02,4272,0,2000000,0
1288,2019-07-03,4259,0,2000000,0
1288,2019-07-03,4260,0,46000000,0
1288,2019-07-03,4261,0,2000000,0
1288,2019-07-03,4262,0,2000000,0
1288,2019-07-03,4263,0,2000000,0
1288,2019-07-03,4265,0,48000000,0
1288,2019-07-03,4266,0,48000000,0
1288,2019-07-03,4271,0,2000000,0
1288,2019-07-03,4272,0,8000000,0
1288,2019-07-04,4259,0,2000000,0
1288,2019-07-04,4260,0,310000000,0
1288,2019-07-04,4261,0,2000000,0
1288,2019-07-04,4262,0,2000000,0
1288,2019-07-04,4263,0,2000000,0
1288,2019-07-04,4265,0,310000000,0
1288,2019-07-04,4266,0,310000000,0
1288,2019-07-04,4271,0,2000000,0
1288,2019-07-04,4272,0,2000000,0
1288,2019-07-05,4259,0,4000000,0
1288,2019-07-05,4260,0,186000000,0
1288,2019-07-05,4261,0,4000000,0
1288,2019-07-05,4262,0,4000000,0
1288,2019-07-05,4263,0,2000000,0
1288,2019-07-05,4265,0,184000000,0
1288,2019-07-05,4266,0,186000000,0
1288,2019-07-05,4271,0,4000000,0
1288,2019-07-05,4272,0,4000000,0
1288,2019-07-07,4259,0,4000000,0
1288,2019-07-07,4260,0,4000000,0
1288,2019-07-07,4261,0,4000000,0
1288,2019-07-07,4262,0,4000000,0
1288,2019-07-07,4263,0,4000000,0
1288,2019-07-07,4265,0,4000000,0
1288,2019-07-07,4266,0,4000000,0
1288,2019-07-07,4271,0,4000000,0
1288,2019-07-07,4272,0,4000000,0
1288,2019-07-08,4260,0,8000000,0
1288,2019-07-08,4265,0,8000000,0
1288,2019-07-08,4266,0,8000000,0
1288,2019-07-09,4260,0,146000000,0
1288,2019-07-09,4265,0,146000000,0
1288,2019-07-09,4266,0,146000000,0
1288,2019-07-10,4260,0,10000000,0
1288,2019-07-10,4265,0,10000000,0
1288,2019-07-10,4266,0,10000000,0
1288,2019-07-11,4260,0,8000000,0
1288,2019-07-11,4265,0,8000000,0
1288,2019-07-11,4266,0,8000000,0
1288,2019-07-15,4260,0,16000000,0
1288,2019-07-15,4265,0,16000000,0
1288,2019-07-15,4266,0,16000000,0
1288,2019-07-16,4260,0,10000000,0
1288,2019-07-16,4265,0,10000000,0
1288,2019-07-16,4266,0,10000000,0
1288,2019-07-17,4260,0,12000000,0
1288,2019-07-17,4265,0,12000000,0
1288,2019-07-17,4266,0,12000000,0
1288,2019-07-18,4260,0,10000000,0
1288,2019-07-18,4265,0,10000000,0
1288,2019-07-18,4266,0,10000000,0
1288,2019-07-19,4260,0,2000000,0
1288,2019-07-19,4265,0,2000000,0
1288,2019-07-19,4266,0,2000000,0
1288,2019-07-21,4260,0,16000000,0
1288,2019-07-21,4265,0,16000000,0
1288,2019-07-21,4266,0,16000000,0
1288,2019-07-21,4272,0,2000000,0
1288,2019-07-22,4260,0,200000000,0
1288,2019-07-22,4265,0,198000000,0
1288,2019-07-22,4266,0,198000000,0
1288,2019-07-23,4260,0,48000000,0
1288,2019-07-23,4265,0,48000000,0
1288,2019-07-23,4266,0,48000000,0
1288,2019-07-24,4260,0,24000000,0
1288,2019-07-24,4265,0,24000000,0
1288,2019-07-24,4266,0,24000000,0
1288,2019-07-25,4260,0,60000000,0
1288,2019-07-25,4265,0,58000000,0
1288,2019-07-25,4266,0,58000000,0
1288,2019-07-25,4272,0,4000000,0
1288,2019-07-30,4260,0,244000000,0
1288,2019-07-30,4265,0,250000000,0
1288,2019-07-30,4266,0,250000000,0
1288,2019-07-30,4272,0,4000000,0
1288,2019-07-31,4260,0,10000000,0
1288,2019-07-31,4265,0,22000000,0
1288,2019-07-31,4266,0,22000000,0
1288,2019-08-12,4232,0,8000000,0
1288,2019-08-12,4261,0,6000000,0
1288,2019-08-12,4262,6,116000000,0
1288,2019-08-13,4261,0,176000000,0
1288,2019-08-13,4262,2,126000000,3920000
1288,2019-08-13,4265,0,100000000,0
1288,2019-08-14,4261,0,82000000,0
1288,2019-08-14,4262,0,84000000,0
1288,2019-08-14,4265,0,40000000,0
1288,2019-08-14,4266,0,4000000,0
1288,2019-08-15,4261,0,22000000,0
1288,2019-08-15,4262,0,26000000,0
1288,2019-08-15,4265,0,20000000,0
1288,2019-08-16,4261,0,22000000,0
1288,2019-08-16,4262,0,22000000,0
1288,2019-08-16,4265,0,30000000,0
1288,2019-08-17,4261,0,20000000,0
1288,2019-08-17,4262,0,18000000,0
1288,2019-08-17,4265,0,14000000,0
1288,2019-08-18,4261,0,164000000,0
1288,2019-08-18,4262,0,190000000,4434
1288,2019-08-18,4265,0,14000000,0
1288,2019-08-19,4261,0,66000000,0
1288,2019-08-19,4262,0,64000000,0
1288,2019-08-19,4265,0,28000000,0
1288,2019-08-20,4261,0,48000000,0
1288,2019-08-20,4262,0,50000000,0
1288,2019-08-20,4265,0,30000000,0
1288,2019-08-21,4261,0,34000000,0
1288,2019-08-21,4262,0,32000000,0
1288,2019-08-21,4265,0,32000000,0
1288,2019-08-22,4261,0,14000000,0
1288,2019-08-22,4262,0,18000000,0
1288,2019-08-22,4265,0,14000000,0
1288,2019-08-23,4261,0,30000000,0
1288,2019-08-23,4262,0,22000000,0
1288,2019-08-23,4265,0,32000000,0
1288,2019-08-24,4261,0,18000000,0
1288,2019-08-24,4262,0,16000000,0
1288,2019-08-24,4265,0,16000000,0
1288,2019-08-25,4261,0,204000000,0
1288,2019-08-25,4262,2,202000000,11536000
1288,2019-08-25,4265,0,14000000,0
1288,2019-08-26,4261,0,32000000,0
1288,2019-08-26,4262,0,24000000,0
1288,2019-08-26,4265,0,28000000,0
1288,2019-08-27,4261,278,52192000000,1909865724
1288,2019-08-27,4262,634,52574000000,3712867742
1288,2019-08-27,4265,0,36000000,0
1288,2019-08-28,4261,652,92204000000,4264331840
1288,2019-08-28,4262,1014,92594000000,6243879864
1288,2019-08-28,4265,768,48234000000,2050276092
1288,2019-08-29,4261,926,107066000000,5776513366
1288,2019-08-29,4262,1594,109152000000,11372406106
1288,2019-08-29,4265,1278,75872000000,4278517764
1288,2019-08-30,4261,612,68710000000,3579569310
1288,2019-08-30,4262,966,70676000000,6502060734
1288,2019-08-30,4265,864,43728000000,3332629154
1288,2019-08-31,4261,528,47350000000,3036102356
1288,2019-08-31,4262,1022,50988000000,5601257230
1288,2019-08-31,4265,952,47948000000,2783125994
1288,2019-09-01,4261,1724,94172000000,6023229038
1288,2019-09-01,4262,3206,99528000000,12147255190
1288,2019-09-01,4265,2274,95858000000,8080967906
1288,2019-09-02,4261,1688,89466000000,4427477446
1288,2019-09-02,4262,2774,94022000000,10110417480
1288,2019-09-02,4265,1608,65120000000,5804274836
1288,2019-09-03,4261,682,82882000000,3873274226
1288,2019-09-03,4262,1514,87926000000,10179450974
1288,2019-09-03,4265,1030,41622000000,4037687558
1288,2019-09-04,4261,806,111740000000,4817160120
1288,2019-09-04,4262,1512,115846000000,11415870108
1288,2019-09-04,4265,1380,64304000000,5143050774
1288,2019-09-05,4261,1486,105478000000,4381286164
1288,2019-09-05,4262,3188,108294000000,10624037950
1288,2019-09-05,4265,1336,62344000000,4735811092
1288,2019-09-06,4261,728,84342000000,3405485552
1288,2019-09-06,4262,1356,86176000000,8884847986
1288,2019-09-06,4265,1180,52624000000,4636186828
1288,2019-09-07,4261,488,53736000000,2702112258
1288,2019-09-07,4262,968,56270000000,6551804716
1288,2019-09-07,4265,1486,49834000000,5283274002
1288,2019-09-08,4261,910,77884000000,3520680302
1288,2019-09-08,4262,1394,81114000000,8528194514
1288,2019-09-08,4265,1606,74988000000,6133580226
1288,2019-09-09,4261,1488,132724000000,8038139882
1288,2019-09-09,4262,2582,134352000000,17096910334
1288,2019-09-09,4265,2086,79828000000,6971908310
1288,2019-09-10,4261,1534,162544000000,8267452828
1288,2019-09-10,4262,2918,166966000000,19911062662
1288,2019-09-10,4265,2496,115054000000,8524283690
1288,2019-09-11,4261,1696,158410000000,6947417814
1288,2019-09-11,4262,2208,160906000000,15349721324
1288,2019-09-11,4265,2180,108662000000,7661391524
1288,2019-09-12,4261,1342,102460000000,3777613336
1288,2019-09-12,4262,1204,106192000000,9521360536
1288,2019-09-12,4265,1260,62028000000,4733058780
1288,2019-09-13,4261,1202,99412000000,3539062206
1288,2019-09-13,4262,1456,106086000000,12336901446
1288,2019-09-13,4265,1466,76052000000,4602086052
1288,2019-09-14,4261,986,61434000000,3894320046
1288,2019-09-14,4262,1018,68822000000,8072631316
1288,2019-09-14,4265,1272,66136000000,4420034260
1288,2019-09-15,4261,1018,72864000000,3083102998
1288,2019-09-15,4262,1090,80754000000,9101465046
1288,2019-09-15,4265,1398,69588000000,4708284568
1288,2019-09-16,4261,584,21736000000,810728306
1288,2019-09-16,4262,384,22378000000,3141198688
1288,2019-09-16,4265,498,24534000000,1889335290
1288,2019-09-17,4261,2,128000000,0
1288,2019-09-17,4262,4,130000000,41599998
1288,2019-09-17,4265,2,368000000,19200000
1288,2019-09-18,4261,0,46000000,0
1288,2019-09-18,4262,0,44000000,0
1288,2019-09-18,4265,0,168000000,0
1288,2019-09-19,4261,0,28000000,0
1288,2019-09-19,4262,0,30000000,0
1288,2019-09-19,4265,2,148000000,2576000
1288,2019-09-20,4261,0,16000000,0
1288,2019-09-20,4262,0,16000000,0
1288,2019-09-20,4265,0,96000000,0
1288,2019-09-21,4261,0,20000000,0
1288,2019-09-21,4262,4,20000000,41599998
1288,2019-09-21,4265,0,70000000,0
1288,2019-09-22,4261,0,20000000,0
1288,2019-09-22,4262,0,16000000,0
1288,2019-09-22,4265,0,64000000,0
1288,2019-09-23,4261,0,16000000,0
1288,2019-09-23,4262,0,16000000,0
1288,2019-09-23,4265,0,50000000,0
1288,2019-09-24,4261,0,20000000,0
1288,2019-09-24,4262,0,16000000,0
1288,2019-09-24,4265,0,74000000,0
1288,2019-09-25,4261,0,12000000,0
1288,2019-09-25,4262,0,16000000,0
1288,2019-09-25,4265,2,34000000,3200000
1288,2019-09-26,4261,0,16000000,0
1288,2019-09-26,4262,0,14000000,0
1288,2019-09-26,4265,0,40000000,0
1288,2019-09-27,4261,0,18000000,0
1288,2019-09-27,4262,0,14000000,0
1288,2019-09-27,4265,0,38000000,0
1288,2019-09-28,4261,0,14000000,0
1288,2019-09-28,4262,0,14000000,0
1288,2019-09-28,4265,0,48000000,0
1288,2019-09-29,4261,0,10000000,0
1288,2019-09-29,4262,0,8000000,0
1288,2019-09-29,4265,0,32000000,0
1288,2019-09-30,4261,0,6000000,0
1288,2019-09-30,4262,0,10000000,0
1288,2019-09-30,4265,0,28000000,0
1288,2019-10-01,4261,0,10000000,0
